eval_id,jury_verdict,jury_confidence,votes_c,votes_i,votes_u,human_verdict,human_score,sys_label,hum_label,sys_conf
eval_20250915_071450_50f4d506,incorrect,0.7584685306639051,0,5,0,,,0,,0.7584685306639051
eval_20250915_064204_3b8f9c5a,incorrect,0.853266112187156,0,5,0,,,0,,0.853266112187156
eval_20250915_070526_ed5e4798,incorrect,0.7426177570806931,0,5,0,,,0,,0.7426177570806931
eval_20250915_035015_ee030c7f,correct,0.8075665050952253,5,0,0,,,1,,0.8075665050952253
eval_20250915_055304_7c2b5a62,incorrect,0.7731353828527785,0,5,0,,,0,,0.7731353828527785
eval_20250915_021123_85e46ce3,incorrect,0.7755040706079281,0,5,0,,,0,,0.7755040706079281
eval_20250915_050845_cf8f7289,incorrect,0.8352406782232673,0,5,0,,,0,,0.8352406782232673
eval_20250915_035202_3b53b862,incorrect,0.760609532538955,0,5,0,,,0,,0.760609532538955
eval_20250915_040752_62a18fbf,correct,0.8166387259010895,5,0,0,,,1,,0.8166387259010895
eval_20250915_084305_9c85ed1f,correct,0.8083106811026645,5,0,0,,,1,,0.8083106811026645
eval_20250915_051551_98030a19,correct,0.757487922705314,5,0,0,,,1,,0.757487922705314
eval_20250915_062217_3de8717b,incorrect,0.8441969385423806,0,5,0,,,0,,0.8441969385423806
eval_20250915_032034_1b5bbb10,incorrect,0.8031211890243902,0,5,0,,,0,,0.8031211890243902
eval_20250915_025857_73e86c89,incorrect,0.7425273203016776,0,5,0,,,0,,0.7425273203016776
eval_20250915_065114_b3e44c46,incorrect,0.7001298602093041,0,5,0,,,0,,0.7001298602093041
eval_20250915_054646_dfcadf1a,incorrect,0.6575105647330004,0,5,0,,,0,,0.6575105647330004
eval_20250915_074816_b16ffd69,incorrect,0.9424964034224276,0,5,0,,,0,,0.9424964034224276
eval_20250915_075459_5bc9bba8,correct,0.7574297956997476,5,0,0,,,1,,0.7574297956997476
eval_20250915_080208_cc5849c3,incorrect,0.8134799453053784,0,5,0,,,0,,0.8134799453053784
eval_20250915_033218_4b6f090e,incorrect,0.8680290558737623,0,5,0,,,0,,0.8680290558737623
eval_20250915_044111_c6b9e51d,incorrect,0.8001177990576076,0,5,0,,,0,,0.8001177990576076
eval_20250915_055434_d5517823,correct,0.7574751718869366,5,0,0,,,1,,0.7574751718869366
eval_20250915_035935_b1fc88eb,incorrect,0.8009878855046433,0,5,0,,,0,,0.8009878855046433
eval_20250915_034441_a0d03ea9,incorrect,0.6629850147176881,2,3,0,,,0,,0.6629850147176881
eval_20250915_084045_c993a02d,incorrect,0.8426130729921442,0,5,0,,,0,,0.8426130729921442
eval_20250905_191750_fa50ddc0,correct,0.8425341945288756,5,0,0,,,1,,0.8425341945288756
eval_20250915_064134_c62a45c3,correct,0.7560108454899567,5,0,0,,,1,,0.7560108454899567
eval_20250915_060012_6a9f1f82,correct,0.825536677763747,5,0,0,,,1,,0.825536677763747
eval_20250915_022218_c711d332,correct,0.7484959550305748,5,0,0,,,1,,0.7484959550305748
eval_20250915_045115_4b8942f3,incorrect,0.6500000000000001,1,4,0,,,0,,0.6500000000000001
eval_20250915_084415_faeb2e8b,correct,0.8240885763162897,5,0,0,,,1,,0.8240885763162897
eval_20250915_044359_4ac2423a,incorrect,0.9154940546290317,0,5,0,,,0,,0.9154940546290317
eval_20250915_050733_2e84e44b,incorrect,0.7671359001674022,0,5,0,,,0,,0.7671359001674022
eval_20250915_081338_19befe1f,incorrect,0.9278197762322347,0,5,0,,,0,,0.9278197762322347
eval_20250915_063302_6cc135c6,incorrect,0.842568393703194,0,5,0,,,0,,0.842568393703194
eval_20250915_052433_851a39f4,incorrect,0.8605326876513315,0,5,0,,,0,,0.8605326876513315
eval_20250915_042705_af26e129,correct,0.7650502695057152,5,0,0,,,1,,0.7650502695057152
eval_20250915_020411_6a0783bf,incorrect,0.6425815679604145,0,5,0,,,0,,0.6425815679604145
eval_20250915_021801_f3cd9c3f,incorrect,0.7574485910129474,0,5,0,,,0,,0.7574485910129474
eval_20250915_083332_fc298cfe,incorrect,0.8105465023088959,0,5,0,,,0,,0.8105465023088959
eval_20250915_071516_4fa14625,incorrect,0.742532293816403,0,5,0,,,0,,0.742532293816403
eval_20250915_073753_b2fe25cd,correct,0.8425773195876288,5,0,0,,,1,,0.8425773195876288
eval_20250910_154255_92918f8a,correct,0.8142957934479997,5,0,0,,,1,,0.8142957934479997
eval_20250915_065311_f0442a5a,incorrect,0.8279532653371897,0,5,0,,,0,,0.8279532653371897
eval_20250915_080106_72a0d373,correct,0.7821245505317113,5,0,0,,,1,,0.7821245505317113
eval_20250915_021716_02e8e98f,incorrect,0.9277701622115604,0,5,0,,,0,,0.9277701622115604
eval_20250915_032317_c45202c6,incorrect,0.85,1,4,0,,,0,,0.85
eval_20250915_070055_efe2ded5,incorrect,0.8680314152055679,0,5,0,,,0,,0.8680314152055679
eval_20250915_051750_af102348,correct,0.7628701759743481,5,0,0,,,1,,0.7628701759743481
eval_20250915_022759_c0fa6205,incorrect,0.7673237069294827,0,5,0,,,0,,0.7673237069294827
eval_20250915_041421_bd107af5,incorrect,0.7424693721286373,0,5,0,,,0,,0.7424693721286373
eval_20250910_154059_8befeb77,incorrect,0.9083023872679047,0,5,0,,,0,,0.9083023872679047
eval_20250915_044642_518f52f0,incorrect,0.7001214793485108,1,4,0,,,0,,0.7001214793485108
eval_20250915_031944_483aaec8,incorrect,0.8074915793059076,0,5,0,,,0,,0.8074915793059076
eval_20250915_045220_6d7bf5c2,incorrect,0.8277306103717301,0,5,0,,,0,,0.8277306103717301
eval_20250915_045923_95f558fb,incorrect,0.8425077964554651,0,5,0,,,0,,0.8425077964554651
eval_20250915_073447_e053427f,correct,0.7592042007001167,4,1,0,,,1,,0.7592042007001167
eval_20250915_074712_d7e0ca18,incorrect,0.8351926209326112,0,5,0,,,0,,0.8351926209326112
eval_20250915_050813_3c7fae28,incorrect,0.827619120342089,0,5,0,,,0,,0.827619120342089
eval_20250915_031436_87451581,incorrect,0.8867278543681925,0,5,0,,,0,,0.8867278543681925
eval_20250915_033917_3856812e,incorrect,0.8853115276618351,0,5,0,,,0,,0.8853115276618351
eval_20250915_021232_3583da83,incorrect,0.8277341066931238,0,5,0,,,0,,0.8277341066931238
eval_20250915_040821_03a0ab58,incorrect,0.8564968201378576,0,5,0,,,0,,0.8564968201378576
eval_20250915_020909_df24f3d3,incorrect,0.8351619286828786,0,5,0,,,0,,0.8351619286828786
eval_20250915_072331_a0728989,incorrect,0.742549782558938,0,5,0,,,0,,0.742549782558938
eval_20250915_072157_f12389c3,incorrect,0.8280082041932543,0,5,0,,,0,,0.8280082041932543
eval_20250915_034512_010f53f2,incorrect,0.9350647132500853,0,5,0,,,0,,0.9350647132500853
eval_20250915_061015_359fe4e9,incorrect,0.8517121333181144,0,5,0,,,0,,0.8517121333181144
eval_20250915_045328_5f54c99b,incorrect,0.7784864782970986,0,5,0,,,0,,0.7784864782970986
eval_20250915_051359_886260b3,correct,0.7649347917543122,5,0,0,,,1,,0.7649347917543122
eval_20250915_063805_c8c371be,correct,0.7710794481017226,4,1,0,,,1,,0.7710794481017226
eval_20250915_081653_da6db8fa,correct,0.7355647308334461,4,1,0,,,1,,0.7355647308334461
eval_20250915_052919_7f3a80d8,incorrect,0.8425845355316388,0,5,0,,,0,,0.8425845355316388
eval_20250915_050342_4da6e12d,incorrect,0.8180198019801979,0,5,0,,,0,,0.8180198019801979
eval_20250905_191715_05ea0d35,correct,0.7649603888399864,5,0,0,,,1,,0.7649603888399864
eval_20250915_022431_f367636d,incorrect,0.7499999999999999,2,3,0,,,0,,0.7499999999999999
eval_20250915_065559_3d4f7d09,incorrect,0.935035377804684,0,5,0,,,0,,0.935035377804684
eval_20250915_040253_f18e5ff8,incorrect,0.8515697208112133,0,5,0,,,0,,0.8515697208112133
eval_20250915_075250_d3be6078,incorrect,0.85,0,5,0,,,0,,0.85
eval_20250915_055841_2974db84,incorrect,0.835108963426189,0,5,0,,,0,,0.835108963426189
eval_20250915_070255_94ef1bd8,incorrect,0.9105977896102734,0,4,0,,,0,,0.9105977896102734
eval_20250915_020627_12e0e1ed,incorrect,0.7664092001373155,0,5,0,,,0,,0.7664092001373155
eval_20250915_045639_4ba401aa,incorrect,0.7426198131985913,0,5,0,,,0,,0.7426198131985913
eval_20250915_063740_c818ea5f,correct,0.8323908292757736,5,0,0,,,1,,0.8323908292757736
eval_20250915_055942_49e7995d,incorrect,0.675477340694732,0,5,0,,,0,,0.675477340694732
eval_20250915_062700_f84fa5b3,incorrect,0.8425304878048782,0,5,0,,,0,,0.8425304878048782
eval_20250915_081218_84548a98,incorrect,0.8031812998859748,0,5,0,,,0,,0.8031812998859748
eval_20250915_044300_05467eee,incorrect,0.8280498935199269,0,5,0,,,0,,0.8280498935199269
eval_20250915_033320_54c504fc,incorrect,0.8425693174893358,0,5,0,,,0,,0.8425693174893358
eval_20250915_050311_391f0ad7,incorrect,0.8425546500114249,0,5,0,,,0,,0.8425546500114249
eval_20250915_040146_f717dbf0,incorrect,0.8105079510353504,0,5,0,,,0,,0.8105079510353504
eval_20250915_051847_563459ce,correct,0.8425776184300864,5,0,0,,,1,,0.8425776184300864
eval_20250910_154016_fdf278f7,correct,0.761745445886415,3,2,0,,,1,,0.761745445886415
eval_20250915_065407_18f145c2,correct,0.7726653398652785,5,0,0,,,1,,0.7726653398652785
eval_20250915_034150_1fcf9734,incorrect,0.9009408245939499,0,5,0,,,0,,0.9009408245939499
eval_20250915_072130_4e3d5b4a,correct,0.7877601471771876,5,0,0,,,1,,0.7877601471771876
eval_20250915_073636_b8e17db3,incorrect,0.7000229849831442,0,5,0,,,0,,0.7000229849831442
eval_20250915_084013_a331f641,incorrect,0.75,0,5,0,,,0,,0.75
eval_20250915_042348_67e8de7d,incorrect,0.8351494148392228,0,5,0,,,0,,0.8351494148392228
eval_20250915_033417_3339b5f3,incorrect,0.8277607948032097,0,5,0,,,0,,0.8277607948032097
eval_20250915_052115_97c1bc70,incorrect,0.7425681349721354,0,5,0,,,0,,0.7425681349721354
eval_20250915_053451_035fd57d,incorrect,0.8321849830133223,0,5,0,,,0,,0.8321849830133223
eval_20250915_071932_660b31d9,incorrect,0.8794719684621508,0,5,0,,,0,,0.8794719684621508
eval_20250915_042126_0e89fc54,correct,0.7077793812573285,4,1,0,,,1,,0.7077793812573285
eval_20250915_054520_f5a81132,incorrect,0.774605017702821,0,5,0,,,0,,0.774605017702821
eval_20250915_030432_cdf4352b,incorrect,0.8273792261314202,0,5,0,,,0,,0.8273792261314202
eval_20250915_040655_d8d9470b,correct,0.7561376673040152,5,0,0,,,1,,0.7561376673040152
eval_20250915_030032_c08cd431,correct,0.75,3,2,0,,,1,,0.75
eval_20250915_063404_e265ee44,incorrect,0.942599864079136,0,5,0,,,0,,0.942599864079136
eval_20250915_045432_b3362d76,incorrect,0.8277739804055593,0,5,0,,,0,,0.8277739804055593
eval_20250915_053846_9acbe2b3,correct,0.7574858757062147,5,0,0,,,1,,0.7574858757062147
eval_20250915_043758_53463a29,incorrect,0.7753659652333028,0,5,0,,,0,,0.7753659652333028
eval_20250915_083719_037e9d8f,incorrect,0.7302936778744776,0,5,0,,,0,,0.7302936778744776
eval_20250915_044001_c81be92b,correct,0.7648523174506132,5,0,0,,,1,,0.7648523174506132
eval_20250915_021321_a9cc5ecc,incorrect,0.7499999999999999,0,5,0,,,0,,0.7499999999999999
eval_20250915_021604_f7a78c58,incorrect,0.8100451380919593,0,5,0,,,0,,0.8100451380919593
eval_20250915_074320_16574586,incorrect,0.7527018775759426,0,5,0,,,0,,0.7527018775759426
eval_20250915_042832_bfba431a,incorrect,0.8760111867889349,0,5,0,,,0,,0.8760111867889349
eval_20250915_081310_df29b930,correct,0.7831592788809697,5,0,0,,,1,,0.7831592788809697
eval_20250915_020037_3493acfe,incorrect,0.7278113294090667,0,5,0,,,0,,0.7278113294090667
eval_20250915_044033_600d2d9f,incorrect,0.782135774218154,0,5,0,,,0,,0.782135774218154
eval_20250915_070218_62138358,correct,0.8075665050952254,5,0,0,,,1,,0.8075665050952254
eval_20250915_054009_b35e1006,incorrect,0.9114528746107692,0,5,0,,,0,,0.9114528746107692
eval_20250915_022734_c835b40f,incorrect,0.8352044892524254,0,5,0,,,0,,0.8352044892524254
eval_20250915_034616_2e6acead,incorrect,0.9027785173633562,0,5,0,,,0,,0.9027785173633562
eval_20250915_055337_5e821c01,incorrect,0.8276002125721228,0,5,0,,,0,,0.8276002125721228
eval_20250915_073055_7c0e0444,incorrect,0.7336134934248142,0,5,0,,,0,,0.7336134934248142
eval_20250915_074638_2102c7ed,incorrect,0.8098820395738203,0,5,0,,,0,,0.8098820395738203
eval_20250915_045813_de96bf0e,incorrect,0.9277013154893163,0,5,0,,,0,,0.9277013154893163
eval_20250915_043327_feba529f,incorrect,0.7605285331290694,0,5,0,,,0,,0.7605285331290694
eval_20250915_080304_beffd200,incorrect,0.7604492410952636,0,5,0,,,0,,0.7604492410952636
eval_20250915_045002_33711d44,incorrect,0.8349486411704506,0,5,0,,,0,,0.8349486411704506
eval_20250915_063607_0a755e83,incorrect,0.7424825040375297,0,5,0,,,0,,0.7424825040375297
eval_20250915_055634_f9a2b776,incorrect,0.7401835472161155,1,4,0,,,0,,0.7401835472161155
eval_20250915_034917_415667ae,incorrect,0.672384456196827,0,5,0,,,0,,0.672384456196827
eval_20250915_030310_4b66a549,incorrect,0.8274834437086092,0,5,0,,,0,,0.8274834437086092
eval_20250915_063908_02700eef,incorrect,0.7376414440766684,0,5,0,,,0,,0.7376414440766684
eval_20250915_065203_03eb5e95,incorrect,0.7826076905293983,0,5,0,,,0,,0.7826076905293983
eval_20250915_031622_f373aeb5,incorrect,0.8278276754452734,0,5,0,,,0,,0.8278276754452734
eval_20250915_082620_02a0d6cf,incorrect,0.8426154896457559,0,5,0,,,0,,0.8426154896457559
eval_20250915_044221_35df62fe,incorrect,0.6303114358954738,0,5,0,,,0,,0.6303114358954738
eval_20250915_053938_6e8ab070,correct,0.735517148379557,4,1,0,,,1,,0.735517148379557
eval_20250915_054423_2b18694f,incorrect,0.8425326410628389,0,5,0,,,0,,0.8425326410628389
eval_20250915_070749_a422f9bb,incorrect,0.8514731991085257,0,5,0,,,0,,0.8514731991085257
eval_20250915_060725_2613ff46,incorrect,0.7425344036697248,0,5,0,,,0,,0.7425344036697248
eval_20250915_015822_2a1287c7,incorrect,0.7516550089821502,0,5,0,,,0,,0.7516550089821502
eval_20250915_064002_ba5ff491,correct,0.7698405128009463,5,0,0,,,1,,0.7698405128009463
eval_20250915_073930_1e0dc49d,incorrect,0.6574351873221018,0,5,0,,,0,,0.6574351873221018
eval_20250905_191446_2d1f621b,incorrect,0.9246708273080144,0,5,0,,,0,,0.9246708273080144
eval_20250915_065945_48eabef0,incorrect,0.9023956077358561,0,5,0,,,0,,0.9023956077358561
eval_20250915_074745_0ec0f403,correct,0.7774176259495738,4,1,0,,,1,,0.7774176259495738
eval_20250915_053629_4f2497d5,incorrect,0.8426053113553115,0,5,0,,,0,,0.8426053113553115
eval_20250915_071606_7c814216,incorrect,0.8352026173803236,0,5,0,,,0,,0.8352026173803236
eval_20250915_034311_63d0b9ac,incorrect,0.8425463948889563,0,5,0,,,0,,0.8425463948889563
eval_20250915_034945_f0eb2221,incorrect,0.6274238173923068,0,5,0,,,0,,0.6274238173923068
eval_20250915_071413_3655cbd6,correct,0.7574716170604479,5,0,0,,,1,,0.7574716170604479
eval_20250915_030544_0d089059,correct,0.8066919588739729,4,1,0,,,1,,0.8066919588739729
eval_20250915_065340_70f40a8e,correct,0.7849654091656155,5,0,0,,,1,,0.7849654091656155
eval_20250915_065434_c33a2cfc,incorrect,0.832121477866321,0,5,0,,,0,,0.832121477866321
eval_20250915_042221_b871ce00,incorrect,0.7762898229242361,0,5,0,,,0,,0.7762898229242361
eval_20250915_082837_d6dbea94,incorrect,0.8133764049239239,0,5,0,,,0,,0.8133764049239239
eval_20250915_075411_26cb66b6,incorrect,0.8425507556098305,0,5,0,,,0,,0.8425507556098305
eval_20250915_071540_4013c9bc,incorrect,0.9204033824705747,0,5,0,,,0,,0.9204033824705747
eval_20250915_031556_663f2c53,incorrect,0.76079862437906,0,5,0,,,0,,0.76079862437906
eval_20250915_063037_3c9684a9,incorrect,0.8854789505796214,0,5,0,,,0,,0.8854789505796214
eval_20250915_054549_63f0b064,incorrect,0.7336855581457561,0,5,0,,,0,,0.7336855581457561
eval_20250915_051918_6b00bce8,incorrect,0.9277697348369398,0,5,0,,,0,,0.9277697348369398
eval_20250915_082245_9bd25313,incorrect,0.7425907640893209,0,5,0,,,0,,0.7425907640893209
eval_20250915_042101_b362e1e1,incorrect,0.8425593647400167,0,5,0,,,0,,0.8425593647400167
eval_20250915_033119_3f94f7b4,incorrect,0.6425984071067545,0,5,0,,,0,,0.6425984071067545
eval_20250915_064940_32ef48d5,incorrect,0.6754463259520342,0,5,0,,,0,,0.6754463259520342
eval_20250915_061813_0f2789f5,incorrect,0.9154432159276568,0,5,0,,,0,,0.9154432159276568
eval_20250915_035546_fe90663e,incorrect,0.9144810205629154,1,4,0,,,0,,0.9144810205629154
eval_20250915_084452_23cd76e0,correct,0.8002632753235164,4,1,0,,,1,,0.8002632753235164
eval_20250915_034544_52116b7f,correct,0.780799420819997,5,0,0,,,1,,0.780799420819997
eval_20250915_041728_876db673,incorrect,0.7214035087719297,0,5,0,,,0,,0.7214035087719297
eval_20250915_050236_a03ef6aa,incorrect,0.9201841279443458,0,5,0,,,0,,0.9201841279443458
eval_20250915_031733_8e560d50,incorrect,0.7425805464146321,0,5,0,,,0,,0.7425805464146321
eval_20250915_064553_73d760e0,incorrect,0.8605494086226632,0,5,0,,,0,,0.8605494086226632
eval_20250915_064305_2089dd7b,incorrect,0.844095982990356,0,5,0,,,0,,0.844095982990356
eval_20250915_065845_5c9374dc,incorrect,0.6999500345914367,0,5,0,,,0,,0.6999500345914367
eval_20250915_043654_ecd011b4,correct,0.7500090138813773,4,1,0,,,1,,0.7500090138813773
eval_20250915_051301_c79c6bd4,incorrect,0.7000500693267602,0,5,0,,,0,,0.7000500693267602
eval_20250915_071245_7866dc4b,incorrect,0.8818338043229207,0,5,0,,,0,,0.8818338043229207
eval_20250915_030123_264c6a4e,incorrect,0.657527959892017,0,5,0,,,0,,0.657527959892017
eval_20250915_062733_6f5fded0,incorrect,0.7604996572473152,0,5,0,,,0,,0.7604996572473152
eval_20250915_071315_69a22d2f,incorrect,0.6674598909956245,0,5,0,,,0,,0.6674598909956245
eval_20250915_063429_132778d1,correct,0.858940169633988,5,0,0,,,1,,0.858940169633988
eval_20250915_045746_b0839586,correct,0.7649137175726638,5,0,0,,,1,,0.7649137175726638
eval_20250915_080034_63650c82,incorrect,0.8352650459871008,0,5,0,,,0,,0.8352650459871008
eval_20250915_033620_d6d71075,incorrect,0.8278724216959511,0,5,0,,,0,,0.8278724216959511
eval_20250915_084946_4210f19d,correct,0.8077074344190308,5,0,0,,,1,,0.8077074344190308
eval_20250915_034337_4a55d020,incorrect,0.6724213186308292,0,5,0,,,0,,0.6724213186308292
eval_20250915_061507_59920711,incorrect,0.8350889504229412,0,5,0,,,0,,0.8350889504229412
eval_20250915_022400_a5813a4d,incorrect,0.8852165653495443,0,5,0,,,0,,0.8852165653495443
eval_20250915_031819_c95b06cb,incorrect,0.6404875514680417,0,5,0,,,0,,0.6404875514680417
eval_20250915_063533_e49e9af1,correct,0.7574898785425103,5,0,0,,,1,,0.7574898785425103
eval_20250915_082210_c05393fd,incorrect,0.9352756773188434,0,5,0,,,0,,0.9352756773188434
eval_20250915_052732_a98bb176,incorrect,0.8425355994487826,0,5,0,,,0,,0.8425355994487826
eval_20250915_035709_5c82c8e4,correct,0.8143035351015238,5,0,0,,,1,,0.8143035351015238
eval_20250915_021825_c26fc2ba,incorrect,0.6574521457239889,0,5,0,,,0,,0.6574521457239889
eval_20250915_052148_0e7de1ea,incorrect,0.7425872093023255,0,5,0,,,0,,0.7425872093023255
eval_20250915_075938_8807479e,incorrect,0.9350871530019367,0,5,0,,,0,,0.9350871530019367
eval_20250915_055741_b9d18919,incorrect,0.6574933027171833,0,5,0,,,0,,0.6574933027171833
eval_20250915_022524_c100570a,correct,0.7377454740718011,5,0,0,,,1,,0.7377454740718011
eval_20250915_070152_fbd4079d,incorrect,0.8941038545121812,0,5,0,,,0,,0.8941038545121812
eval_20250915_040108_f1bc1c51,incorrect,0.7247396232194823,0,5,0,,,0,,0.7247396232194823
eval_20250910_154203_f1a590f6,incorrect,0.8548224795898993,0,5,0,,,0,,0.8548224795898993
eval_20250915_032902_9a9b4d09,correct,0.75,4,1,0,,,1,,0.75
eval_20250915_030608_6384e8eb,correct,0.7796870060069554,3,2,0,,,1,,0.7796870060069554
eval_20250915_070655_292016bc,incorrect,0.935090687858854,0,5,0,,,0,,0.935090687858854
eval_20250915_071834_ca6f6a4f,incorrect,0.8352535088052947,0,5,0,,,0,,0.8352535088052947
eval_20250915_051820_f64f7a3c,incorrect,0.8425551330798479,0,5,0,,,0,,0.8425551330798479
eval_20250915_035043_63cf7aee,incorrect,0.7500000000000002,0,5,0,,,0,,0.7500000000000002
eval_20250915_070021_7ade034f,correct,0.7926376977320375,5,0,0,,,1,,0.7926376977320375
eval_20250915_051007_1b7c556c,correct,0.7574575880862825,5,0,0,,,1,,0.7574575880862825
eval_20250915_070949_3531ddfc,incorrect,0.8425628332063976,0,5,0,,,0,,0.8425628332063976
eval_20250915_043401_87dee6a9,incorrect,0.8351870097389065,0,5,0,,,0,,0.8351870097389065
eval_20250915_070125_9218c679,incorrect,0.7830637433401051,0,5,0,,,0,,0.7830637433401051
eval_20250915_025919_d12b6481,incorrect,0.8030703771849126,0,5,0,,,0,,0.8030703771849126
eval_20250915_052531_ac9b2ca3,incorrect,0.8366608144727302,0,5,0,,,0,,0.8366608144727302
eval_20250915_032924_cdbdc813,incorrect,0.8589567604667124,0,5,0,,,0,,0.8589567604667124
eval_20250915_083537_c91a829a,incorrect,0.8247414055369638,0,5,0,,,0,,0.8247414055369638
eval_20250915_080855_008f5ef2,incorrect,0.8425842782132257,0,5,0,,,0,,0.8425842782132257
eval_20250915_061245_bb8236c8,incorrect,0.8145259801499976,1,4,0,,,0,,0.8145259801499976
eval_20250915_081404_4ac72860,incorrect,0.7000654904075815,0,5,0,,,0,,0.7000654904075815
eval_20250915_062112_5f21e425,incorrect,0.8279405069054485,0,5,0,,,0,,0.8279405069054485
eval_20250915_015734_b2928767,incorrect,0.7919806284319706,0,5,0,,,0,,0.7919806284319706
eval_20250915_073023_ceff1f35,incorrect,0.8604308906084052,0,5,0,,,0,,0.8604308906084052
eval_20250915_085321_14178728,incorrect,0.827780315140443,0,5,0,,,0,,0.827780315140443
eval_20250915_054720_154b69db,incorrect,0.6513952066052523,0,5,0,,,0,,0.6513952066052523
eval_20250915_085136_2aad6ac8,incorrect,0.7854583046175051,0,5,0,,,0,,0.7854583046175051
eval_20250915_082009_19b94ed2,incorrect,0.8425545668872159,0,5,0,,,0,,0.8425545668872159
eval_20250915_062423_fa5a46f4,incorrect,0.85,0,5,0,,,0,,0.85
eval_20250915_051457_3ffdc94c,incorrect,0.8277689152233363,0,5,0,,,0,,0.8277689152233363
eval_20250915_043458_c34081ca,incorrect,0.7321402581485312,0,5,0,,,0,,0.7321402581485312
eval_20250915_041941_1955bb51,correct,0.7574241495556236,5,0,0,,,1,,0.7574241495556236
eval_20250915_075028_11dc71ab,incorrect,0.85,0,5,0,,,0,,0.85
eval_20250915_043858_994e3ff4,correct,0.8245291616038881,5,0,0,,,1,,0.8245291616038881
eval_20250915_043430_4914568c,incorrect,0.8605764125900642,0,5,0,,,0,,0.8605764125900642
eval_20250915_063337_83d52f62,correct,0.78968948590129,5,0,0,,,1,,0.78968948590129
eval_20250915_044505_0ebceb20,incorrect,0.827948873549268,0,5,0,,,0,,0.827948873549268
eval_20250915_082402_2874d784,correct,0.7575263036633132,5,0,0,,,1,,0.7575263036633132
eval_20250915_035759_49c17723,correct,0.7394561047167681,4,1,0,,,1,,0.7394561047167681
eval_20250915_082440_626dd094,incorrect,0.8104565059735106,0,5,0,,,0,,0.8104565059735106
eval_20250915_041248_0693d32d,incorrect,0.8350623831508261,0,5,0,,,0,,0.8350623831508261
eval_20250915_021926_9f0c7d7d,incorrect,0.8277658924205379,0,5,0,,,0,,0.8277658924205379
eval_20250915_043022_c8bf7c14,incorrect,0.8352351800448685,0,5,0,,,0,,0.8352351800448685
eval_20250915_055209_c7eeab14,incorrect,0.9031166856708477,0,5,0,,,0,,0.9031166856708477
eval_20250915_060114_eb9f63a8,incorrect,0.8526032521566532,0,5,0,,,0,,0.8526032521566532
eval_20250915_085427_ea5b862e,correct,0.772427450681697,5,0,0,,,1,,0.772427450681697
eval_20250915_072854_7127da6c,correct,0.85,5,0,0,,,1,,0.85
eval_20250915_064743_56260f50,incorrect,0.9352263671207923,0,5,0,,,0,,0.9352263671207923
eval_20250915_070321_4dff958e,correct,0.7822580645161289,5,0,0,,,1,,0.7822580645161289
eval_20250915_083756_d94c16f0,incorrect,0.7425613847796247,0,5,0,,,0,,0.7425613847796247
eval_20250915_073715_8dc66039,incorrect,0.9351376424703699,0,5,0,,,0,,0.9351376424703699
eval_20250915_053049_a4e4c127,incorrect,0.8746748293092267,0,5,0,,,0,,0.8746748293092267
eval_20250915_052015_9b5bfa39,incorrect,0.7425962562775833,0,5,0,,,0,,0.7425962562775833
eval_20250915_084602_7738fb61,incorrect,0.7852858016200518,0,5,0,,,0,,0.7852858016200518
eval_20250915_062356_8869275f,incorrect,0.7186324819055642,0,5,0,,,0,,0.7186324819055642
eval_20250915_070427_946f61f9,incorrect,0.6423569088456349,0,5,0,,,0,,0.6423569088456349
eval_20250915_021433_8584aaa8,incorrect,0.8350486177311726,0,5,0,,,0,,0.8350486177311726
eval_20250915_070924_0fce05c1,incorrect,0.75,0,5,0,,,0,,0.75
eval_20250915_073227_aab436ef,incorrect,0.8278620689655174,0,5,0,,,0,,0.8278620689655174
eval_20250915_040003_528e82df,incorrect,0.6972006460047682,0,5,0,,,0,,0.6972006460047682
eval_20250915_035518_6ade2f74,correct,0.764876001379892,5,0,0,,,1,,0.764876001379892
eval_20250915_045509_c463c0ea,incorrect,0.8425793166564979,0,5,0,,,0,,0.8425793166564979
eval_20250915_053425_58da257d,incorrect,0.935063078858101,0,5,0,,,0,,0.935063078858101
eval_20250915_033947_06478841,incorrect,0.6726077934055799,0,5,0,,,0,,0.6726077934055799
eval_20250915_052043_90d49a9d,correct,0.7970968723841413,5,0,0,,,1,,0.7970968723841413
eval_20250915_070629_ef027419,correct,0.7923607660257636,5,0,0,,,1,,0.7923607660257636
eval_20250915_061351_01a1712b,incorrect,0.902369569341681,0,5,0,,,0,,0.902369569341681
eval_20250915_032636_70919375,correct,0.7650105545960468,5,0,0,,,1,,0.7650105545960468
eval_20250915_030635_4add4d46,correct,0.7896277508676913,5,0,0,,,1,,0.7896277508676913
eval_20250915_082059_c81b198f,correct,0.7967650657693485,5,0,0,,,1,,0.7967650657693485
eval_20250915_035731_98f62647,incorrect,0.8351906884596335,0,5,0,,,0,,0.8351906884596335
eval_20250915_020433_10e3678c,incorrect,0.8654619087644227,0,5,0,,,0,,0.8654619087644227
eval_20250915_072037_f98293a1,incorrect,0.9130472721754305,0,5,0,,,0,,0.9130472721754305
eval_20250915_051330_06d049e7,incorrect,0.8441005209929512,0,5,0,,,0,,0.8441005209929512
eval_20250915_032810_6603d7e0,incorrect,0.7673814811978247,0,5,0,,,0,,0.7673814811978247
eval_20250915_041139_2377edd7,incorrect,0.8581753599513734,0,5,0,,,0,,0.8581753599513734
